Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.31,"Librería Cervantes, Sucursal # 3 Metrosur","Centro Comercial Metrosur, 3a Etapa, Local #B-20, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,"Librería de Papel, 4a Avenida Norte",4a Avenida Norte N° 116,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería EDUCA, Soyapango","2a Av. Sur N° 1, Soyapango",San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Librería El Angel Ahuachapán,"Avenida Francisco Menéndez Norte,Ahuachapán",Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,"Librería El Castillo Musical, Sucursal","4a Avenida Norte, Edificio Presidente N° 118, local 1",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Librería Escolar 1a Calle Oriente,1a Calle Oriente N° 115-A,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.49,Librería Escolar 4a Avenida Norte,4a Avenida Norte N° 237,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.55,"Librería Española, Av. España","Av. España Edificio Kauders N° 117, Local 3, San Salvador.",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.55,"Librería Española, Unicentro",Centro Comercial Unicentro Local 12 Soyapango,San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Libreria Karlita Ahuachapan,4a Calle Poniente numero 1- 14 A Ahuachapan ,Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería Karlita, Chalchuapa",2a Calle Oriente No 11 Barrio Las Ánimas,Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$1.10,Librería La Nueva Centroamericana,6a Avenida Norte No 119,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Librería Latinoamericana,"Centro Comercial Plaza Mundo, Local N° 36, Soyapango",San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.70,"Librería Matías Delgado, 2a av sur","2a Avenida Sur, Local N° 202, Barrio El Calvario, San Miguel.",San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Librería Medalla Milagrosa,"2a Avenida Sur No 303, Barrio El Calvario, San Miguel",San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.79,Librería Moderna Suc. Paseo,"Cond. Balam Quitze, local 15 A-C",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.59,"Librería Nuevo Mundo, 1a Calle Oriente",1a Calle Oriente N° 117,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.65,"Librería Nuevo Mundo, Plaza Soyapango",Boulevard del Ejército Plaza Soyapango II Local #9,San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Librería San Judas,"décima calle poniente, Barrio El Calvario",Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.45,"Librería San Rey, Sucursal Centro",4a Avenida Norte N° 210,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.38,Librería Shadai San Salvador,"Cuarta Avenida Norte N° 224, Local 1, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.48,"Librería Shadai, Número 110",4a Avenida Norte Número 110 San Salvador,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.45,Librería Susana,"3a Avenida Norte N. 22, Barrio Las Animas",Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Librería y Más Yesi,"6a. Avenida Sur y 7a. Calle Poniente, Plaza Alcazar, Frente a Bodegón Sandoval",Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.45,Librería y Papelería ABC,"3a. Calle Oriente y 4a. Avenida Norte local N° 241 Edificio Kury Planta Baja,San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Librería y Papelería Aranda,Primera Calle Oriente N. 127,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.38,Librería y Papelería Diversa,"4a Avenida Norte, N. 220, Local 2, Edificio Hernández",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.40,Librería y Papelería DM,"2a Av. Sur N° 106 Barrio El Calvario, San Miguel",San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.45,"Librería y Papelería El Abaco, Unicentro","Centro Comercial Unicentro, Soyapango",San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.69,Librería y Papelería El Paseo,"Condominio Altos del Paseo, local 25, Paseo General Escalón, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$1.75,Librería y Papelería Energy 3,Calle Libertad entre 4a y 6a Avenida Sur # 3,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$1.75,Librería y Papelería Energy II,"Calle Libertad entre 4a y 6a Avenida Sur, # 16",Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería y Papelería Getsemani, Barrio El Calvario","8a Calle Oriente, Barrio El Calvario, Ahuachapán",Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.35,libreria y papeleria la Ceiba suc. Metro centro,septima etapa. Local 208p san salvador,San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.35,Librería y Papelería La Clásica,1a Avenida Norte y 6a Calle Poniente N° 3 Plaza Floresta San Miguel,San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería y Papelería La Ibérica, Sucursal El Paseo","Paseo General Escalón, No 4713, Contiguo a Farmacia El Paseo",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$1.35,Librería y Papelería Latinoamérica Metrosur,"Centro Comercial Metrosur, Local 48 G",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Librería y Papelería Milenium,6a Calle Poniente No.3-14,Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Librería y Papelería Rossy Santa Ana,"Entre 4a avenida Sur y 7a Calle Poniente, Santa Ana",Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería y Papelería Rossy, Barrio El Calvario, Ahuachapán","6a. Calle Poniente, Barrio El Calvario",Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.60,"Librería y Papelería Rossy, barrio San Juan Ahuachapán","6a. Calle Poniente, Barrio San Juan de Dios N° 3-2",Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,"Librería y Papelería Rosy, 10a calle poniente, Ahuachapán",10 Calle Poniente Ahuachapán,Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.35,Librería y Papelería Roxy N° 225,"4a Av. Norte N° 225, local C, San Salvador. ",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.45,"Librería y Papelería San Rey, Sucursal Metrosur","Centro Comercial Metrosur, local 8, tercer nivel, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,"Librería y Variedades Danielita, Chalchuapa","7a Avenida Norte casa numero uno, Local numero Cuatro, Barrio las Animas, Las palmeras",Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.25,Librería y Variedades Emmanuel,"Cuarta Calle Oriente, Barrio Las Animas, N° 30",Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Librería y Variedades Ideas Creativas,2a. Calle Poniente y 4a. Avenida Norte,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.55,"Los Angeles Papelería y Librería			","2a Calle Poniente No 208, San Miguel",San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Maxi Despensa Soyapango,"Boulevard del Ejercito Nacional Kilometro 4, Soyapango San Salvador",San Salvador,Soyapango,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mega Libros,2a calle poniente # 205,San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Tijera Pequeña o Escolar, unidad",Sin Marca,1,Unidades,$0.50,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
