Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.10,Librería y Variedades Iris,"1a. Calle Oriente, N° 38 C Barrio El Calvario",Usulutan,Usulutan,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.50,Librería y Variedades Javier,"Av. Jose Matías Delgado Sur entre 1a y 3a calle poniente #9-A, Santa Ana",Santa Ana,Santa Ana,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.50,Librería y Variedades Josselin Sarai,"3a Calle Poniente, Barrio El Centro, frente a Gobernación, La Unión",La Union,La Union,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.10,Librería y Variedades Josué,"6a. Avenida Norte Local N° 9 Mercado Municipal N° 1, Usulután",Usulutan,Usulutan,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$2.00,Librería y Variedades La Heróica,"10 a. Av. Sur entre 17 y 19 calle poniente, Barrio San Sebastián Santa Ana",Santa Ana,Santa Ana,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.00,Librería y Variedades Montenegro,"1a Calle Oriente N° 10B  y 2a Avenida Sur, costado sur de ex Cine Centenario",Usulutan,Usulutan,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.50,"Librería y Variedades Nineth				","Antigua Ruta Militar, Barrio La Esperanza, Santa Rosa de Lima",La Union,Santa Rosa de Lima,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.75,Librería y Variedades Regalito de Dios,"3a. Calle Poniente N° 8, Bo. El Calvario",La Libertad,Quezaltepeque,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$1.50,"Librería, Fotocopias y Variedades ""Ebenezer"", Santa Rosa de Lima","1a Avenida sur barrio el centro contiguo a banco america central, Santa Rosa de Lima, La Union.",La Union,Santa Rosa de Lima,6/1/2018
Cuadernos cosidos,Cuaderno cosido grande,Sin Marca,1,Unidades,$0.80,Maxi Despensa Sonsonate,"Quinta Sofía, calle hacia Acajutla, contiguo a Metrocentro Sonsonate",Sonsonate,Sonsonate,6/1/2018
